"solution","fe_degree","Points:0","Points:1","Points:2"
-0.43177,5,-0.1,0.65,-0.43177
-0.36729,5,-0.2,0.65,-0.36729
-0.40451,5,-0.15,0.65,-0.40451
-0.47553,5,-0.2,0.7,-0.47553
-0.52372,5,-0.15,0.7,-0.52372
-0.40451,5,-0.15,0.65,-0.40451
-0.43177,5,-0.1,0.65,-0.43177
-0.52372,5,-0.15,0.7,-0.52372
-0.55902,5,-0.1,0.7,-0.55902
-0.29389,5,-0.1,0.6,-0.29389
-0.30521,5,-0.05,0.6,-0.30521
-0.43177,5,-0.1,0.65,-0.43177
-0.4484,5,-0.05,0.65,-0.4484
-0.30521,5,-0.05,0.6,-0.30521
-0.30902,5,0,0.6,-0.30902
-0.4484,5,-0.05,0.65,-0.4484
-0.45399,5,0,0.65,-0.45399
-0.43177,5,-0.1,0.65,-0.43177
-0.4484,5,-0.05,0.65,-0.4484
-0.55902,5,-0.1,0.7,-0.55902
-0.58055,5,-0.05,0.7,-0.58055
-0.4484,5,-0.05,0.65,-0.4484
-0.45399,5,0,0.65,-0.45399
-0.58055,5,-0.05,0.7,-0.58055
-0.58779,5,0,0.7,-0.58779
-0.47553,5,-0.2,0.7,-0.47553
-0.52372,5,-0.15,0.7,-0.52372
-0.57206,5,-0.2,0.75,-0.57206
-0.63004,5,-0.15,0.75,-0.63004
-0.52372,5,-0.15,0.7,-0.52372
-0.55902,5,-0.1,0.7,-0.55902
-0.63004,5,-0.15,0.75,-0.63004
-0.6725,5,-0.1,0.75,-0.6725
-0.57206,5,-0.2,0.75,-0.57206
-0.63004,5,-0.15,0.75,-0.63004
-0.65451,5,-0.2,0.8,-0.65451
-0.72084,5,-0.15,0.8,-0.72084
-0.63004,5,-0.15,0.75,-0.63004
-0.6725,5,-0.1,0.75,-0.6725
-0.72084,5,-0.15,0.8,-0.72084
-0.76942,5,-0.1,0.8,-0.76942
-0.55902,5,-0.1,0.7,-0.55902
-0.58055,5,-0.05,0.7,-0.58055
-0.6725,5,-0.1,0.75,-0.6725
-0.6984,5,-0.05,0.75,-0.6984
-0.58055,5,-0.05,0.7,-0.58055
-0.58779,5,0,0.7,-0.58779
-0.6984,5,-0.05,0.75,-0.6984
-0.70711,5,0,0.75,-0.70711
-0.6725,5,-0.1,0.75,-0.6725
-0.6984,5,-0.05,0.75,-0.6984
-0.76942,5,-0.1,0.8,-0.76942
-0.79906,5,-0.05,0.8,-0.79906
-0.6984,5,-0.05,0.75,-0.6984
-0.70711,5,0,0.75,-0.70711
-0.79906,5,-0.05,0.8,-0.79906
-0.80902,5,0,0.8,-0.80902
-0.30902,5,0,0.6,-0.30902
-0.30521,5,0.05,0.6,-0.30521
-0.45399,5,0,0.65,-0.45399
-0.4484,5,0.05,0.65,-0.4484
-0.30521,5,0.05,0.6,-0.30521
-0.29389,5,0.1,0.6,-0.29389
-0.4484,5,0.05,0.65,-0.4484
-0.43177,5,0.1,0.65,-0.43177
-0.45399,5,0,0.65,-0.45399
-0.4484,5,0.05,0.65,-0.4484
-0.58779,5,0,0.7,-0.58779
-0.58055,5,0.05,0.7,-0.58055
-0.4484,5,0.05,0.65,-0.4484
-0.43177,5,0.1,0.65,-0.43177
-0.58055,5,0.05,0.7,-0.58055
-0.55902,5,0.1,0.7,-0.55902
-0.29389,5,0.1,0.6,-0.29389
-0.27534,5,0.15,0.6,-0.27534
-0.43177,5,0.1,0.65,-0.43177
-0.40451,5,0.15,0.65,-0.40451
-0.27534,5,0.15,0.6,-0.27534
-0.25,5,0.2,0.6,-0.25
-0.40451,5,0.15,0.65,-0.40451
-0.36729,5,0.2,0.65,-0.36729
-0.43177,5,0.1,0.65,-0.43177
-0.40451,5,0.15,0.65,-0.40451
-0.55902,5,0.1,0.7,-0.55902
-0.52372,5,0.15,0.7,-0.52372
-0.40451,5,0.15,0.65,-0.40451
-0.36729,5,0.2,0.65,-0.36729
-0.52372,5,0.15,0.7,-0.52372
-0.47553,5,0.2,0.7,-0.47553
-0.58779,5,0,0.7,-0.58779
-0.58055,5,0.05,0.7,-0.58055
-0.70711,5,0,0.75,-0.70711
-0.6984,5,0.05,0.75,-0.6984
-0.58055,5,0.05,0.7,-0.58055
-0.55902,5,0.1,0.7,-0.55902
-0.6984,5,0.05,0.75,-0.6984
-0.6725,5,0.1,0.75,-0.6725
-0.70711,5,0,0.75,-0.70711
-0.6984,5,0.05,0.75,-0.6984
-0.80902,5,0,0.8,-0.80902
-0.79906,5,0.05,0.8,-0.79906
-0.6984,5,0.05,0.75,-0.6984
-0.6725,5,0.1,0.75,-0.6725
-0.79906,5,0.05,0.8,-0.79906
-0.76942,5,0.1,0.8,-0.76942
-0.55902,5,0.1,0.7,-0.55902
-0.52372,5,0.15,0.7,-0.52372
-0.6725,5,0.1,0.75,-0.6725
-0.63004,5,0.15,0.75,-0.63004
-0.52372,5,0.15,0.7,-0.52372
-0.47553,5,0.2,0.7,-0.47553
-0.63004,5,0.15,0.75,-0.63004
-0.57206,5,0.2,0.75,-0.57206
-0.6725,5,0.1,0.75,-0.6725
-0.63004,5,0.15,0.75,-0.63004
-0.76942,5,0.1,0.8,-0.76942
-0.72084,5,0.15,0.8,-0.72084
-0.63004,5,0.15,0.75,-0.63004
-0.57206,5,0.2,0.75,-0.57206
-0.72084,5,0.15,0.8,-0.72084
-0.65451,5,0.2,0.8,-0.65451
-0.25,5,0.2,0.6,-0.25
-0.21851,5,0.25,0.6,-0.21851
-0.36729,5,0.2,0.65,-0.36729
-0.32102,5,0.25,0.65,-0.32102
-0.21851,5,0.25,0.6,-0.21851
-0.18164,5,0.3,0.6,-0.18164
-0.32102,5,0.25,0.65,-0.32102
-0.26685,5,0.3,0.65,-0.26685
-0.36729,5,0.2,0.65,-0.36729
-0.32102,5,0.25,0.65,-0.32102
-0.47553,5,0.2,0.7,-0.47553
-0.41563,5,0.25,0.7,-0.41563
-0.32102,5,0.25,0.65,-0.32102
-0.26685,5,0.3,0.65,-0.26685
-0.41563,5,0.25,0.7,-0.41563
-0.34549,5,0.3,0.7,-0.34549
-0.18164,5,0.3,0.6,-0.18164
-0.14029,5,0.35,0.6,-0.14029
-0.26685,5,0.3,0.65,-0.26685
-0.20611,5,0.35,0.65,-0.20611
-0.14029,5,0.35,0.6,-0.14029
-0.095492,5,0.4,0.6,-0.095492
-0.20611,5,0.35,0.65,-0.20611
-0.14029,5,0.4,0.65,-0.14029
-0.26685,5,0.3,0.65,-0.26685
-0.20611,5,0.35,0.65,-0.20611
-0.34549,5,0.3,0.7,-0.34549
-0.26685,5,0.35,0.7,-0.26685
-0.20611,5,0.35,0.65,-0.20611
-0.14029,5,0.4,0.65,-0.14029
-0.26685,5,0.35,0.7,-0.26685
-0.18164,5,0.4,0.7,-0.18164
-0.47553,5,0.2,0.7,-0.47553
-0.41563,5,0.25,0.7,-0.41563
-0.57206,5,0.2,0.75,-0.57206
-0.5,5,0.25,0.75,-0.5
-0.41563,5,0.25,0.7,-0.41563
-0.34549,5,0.3,0.7,-0.34549
-0.5,5,0.25,0.75,-0.5
-0.41563,5,0.3,0.75,-0.41563
-0.57206,5,0.2,0.75,-0.57206
-0.5,5,0.25,0.75,-0.5
-0.65451,5,0.2,0.8,-0.65451
-0.57206,5,0.25,0.8,-0.57206
-0.5,5,0.25,0.75,-0.5
-0.41563,5,0.3,0.75,-0.41563
-0.57206,5,0.25,0.8,-0.57206
-0.47553,5,0.3,0.8,-0.47553
-0.34549,5,0.3,0.7,-0.34549
-0.26685,5,0.35,0.7,-0.26685
-0.41563,5,0.3,0.75,-0.41563
-0.32102,5,0.35,0.75,-0.32102
-0.26685,5,0.35,0.7,-0.26685
-0.18164,5,0.4,0.7,-0.18164
-0.32102,5,0.35,0.75,-0.32102
-0.21851,5,0.4,0.75,-0.21851
-0.41563,5,0.3,0.75,-0.41563
-0.32102,5,0.35,0.75,-0.32102
-0.47553,5,0.3,0.8,-0.47553
-0.36729,5,0.35,0.8,-0.36729
-0.32102,5,0.35,0.75,-0.32102
-0.21851,5,0.4,0.75,-0.21851
-0.36729,5,0.35,0.8,-0.36729
-0.25,5,0.4,0.8,-0.25
-0.095492,5,0.4,0.6,-0.095492
-0.048341,5,0.45,0.6,-0.048341
-0.14029,5,0.4,0.65,-0.14029
-0.07102,5,0.45,0.65,-0.07102
-0.048341,5,0.45,0.6,-0.048341
-2.1075e-07,5,0.5,0.6,-2.1075e-07
-0.07102,5,0.45,0.65,-0.07102
-2.5754e-07,5,0.5,0.65,-2.5754e-07
-0.14029,5,0.4,0.65,-0.14029
-0.07102,5,0.45,0.65,-0.07102
-0.18164,5,0.4,0.7,-0.18164
-0.09195,5,0.45,0.7,-0.09195
-0.07102,5,0.45,0.65,-0.07102
-2.5691e-07,5,0.5,0.65,-2.5691e-07
-0.09195,5,0.45,0.7,-0.09195
-2.8097e-07,5,0.5,0.7,-2.8097e-07
-2.1027e-07,5,0.5,0.6,-2.1027e-07
0.048341,5,0.55,0.6,0.048341
-2.582e-07,5,0.5,0.65,-2.582e-07
0.071019,5,0.55,0.65,0.07102
0.048341,5,0.55,0.6,0.048341
0.095491,5,0.6,0.6,0.095491
0.071019,5,0.55,0.65,0.07102
0.14029,5,0.6,0.65,0.14029
-2.5805e-07,5,0.5,0.65,-2.5805e-07
0.071019,5,0.55,0.65,0.07102
-2.8186e-07,5,0.5,0.7,-2.8186e-07
0.09195,5,0.55,0.7,0.09195
0.071019,5,0.55,0.65,0.07102
0.14029,5,0.6,0.65,0.14029
0.09195,5,0.55,0.7,0.09195
0.18163,5,0.6,0.7,0.18164
-0.18164,5,0.4,0.7,-0.18164
-0.09195,5,0.45,0.7,-0.09195
-0.21851,5,0.4,0.75,-0.21851
-0.11062,5,0.45,0.75,-0.11062
-0.09195,5,0.45,0.7,-0.09195
-2.823e-07,5,0.5,0.7,-2.823e-07
-0.11062,5,0.45,0.75,-0.11062
-2.6925e-07,5,0.5,0.75,-2.6925e-07
-0.21851,5,0.4,0.75,-0.21851
-0.11062,5,0.45,0.75,-0.11062
-0.25,5,0.4,0.8,-0.25
-0.12656,5,0.45,0.8,-0.12656
-0.11062,5,0.45,0.75,-0.11062
-2.6711e-07,5,0.5,0.75,-2.6711e-07
-0.12656,5,0.45,0.8,-0.12656
-2.6543e-07,5,0.5,0.8,-2.6543e-07
-2.8277e-07,5,0.5,0.7,-2.8277e-07
0.09195,5,0.55,0.7,0.09195
-2.6842e-07,5,0.5,0.75,-2.6842e-07
0.11062,5,0.55,0.75,0.11062
0.09195,5,0.55,0.7,0.09195
0.18163,5,0.6,0.7,0.18164
0.11062,5,0.55,0.75,0.11062
0.21851,5,0.6,0.75,0.21851
-2.69e-07,5,0.5,0.75,-2.69e-07
0.11062,5,0.55,0.75,0.11062
-2.6743e-07,5,0.5,0.8,-2.6744e-07
0.12656,5,0.55,0.8,0.12656
0.11062,5,0.55,0.75,0.11062
0.21851,5,0.6,0.75,0.21851
0.12656,5,0.55,0.8,0.12656
0.25,5,0.6,0.8,0.25
0.095491,5,0.6,0.6,0.095491
0.14029,5,0.65,0.6,0.14029
0.14029,5,0.6,0.65,0.14029
0.20611,5,0.65,0.65,0.20611
0.14029,5,0.65,0.6,0.14029
0.18163,5,0.7,0.6,0.18164
0.20611,5,0.65,0.65,0.20611
0.26685,5,0.7,0.65,0.26685
0.14029,5,0.6,0.65,0.14029
0.20611,5,0.65,0.65,0.20611
0.18163,5,0.6,0.7,0.18164
0.26685,5,0.65,0.7,0.26685
0.20611,5,0.65,0.65,0.20611
0.26685,5,0.7,0.65,0.26685
0.26685,5,0.65,0.7,0.26685
0.34549,5,0.7,0.7,0.34549
0.18163,5,0.7,0.6,0.18164
0.21851,5,0.75,0.6,0.21851
0.26685,5,0.7,0.65,0.26685
0.32102,5,0.75,0.65,0.32102
0.21851,5,0.75,0.6,0.21851
0.25,5,0.8,0.6,0.25
0.32102,5,0.75,0.65,0.32102
0.36729,5,0.8,0.65,0.36729
0.26685,5,0.7,0.65,0.26685
0.32102,5,0.75,0.65,0.32102
0.34549,5,0.7,0.7,0.34549
0.41563,5,0.75,0.7,0.41563
0.32102,5,0.75,0.65,0.32102
0.36729,5,0.8,0.65,0.36729
0.41563,5,0.75,0.7,0.41563
0.47553,5,0.8,0.7,0.47553
0.18163,5,0.6,0.7,0.18164
0.26685,5,0.65,0.7,0.26685
0.21851,5,0.6,0.75,0.21851
0.32102,5,0.65,0.75,0.32102
0.26685,5,0.65,0.7,0.26685
0.34549,5,0.7,0.7,0.34549
0.32102,5,0.65,0.75,0.32102
0.41563,5,0.7,0.75,0.41563
0.21851,5,0.6,0.75,0.21851
0.32102,5,0.65,0.75,0.32102
0.25,5,0.6,0.8,0.25
0.36729,5,0.65,0.8,0.36729
0.32102,5,0.65,0.75,0.32102
0.41563,5,0.7,0.75,0.41563
0.36729,5,0.65,0.8,0.36729
0.47553,5,0.7,0.8,0.47553
0.34549,5,0.7,0.7,0.34549
0.41563,5,0.75,0.7,0.41563
0.41563,5,0.7,0.75,0.41563
0.5,5,0.75,0.75,0.5
0.41563,5,0.75,0.7,0.41563
0.47553,5,0.8,0.7,0.47553
0.5,5,0.75,0.75,0.5
0.57206,5,0.8,0.75,0.57206
0.41563,5,0.7,0.75,0.41563
0.5,5,0.75,0.75,0.5
0.47553,5,0.7,0.8,0.47553
0.57206,5,0.75,0.8,0.57206
0.5,5,0.75,0.75,0.5
0.57206,5,0.8,0.75,0.57206
0.57206,5,0.75,0.8,0.57206
0.65451,5,0.8,0.8,0.65451
0.25,5,0.8,0.6,0.25
0.27533,5,0.85,0.6,0.27533
0.36729,5,0.8,0.65,0.36729
0.4045,5,0.85,0.65,0.4045
0.27534,5,0.85,0.6,0.27534
0.29376,5,0.9,0.6,0.29376
0.40451,5,0.85,0.65,0.40451
0.43157,5,0.9,0.65,0.43157
0.36729,5,0.8,0.65,0.36729
0.4045,5,0.85,0.65,0.4045
0.47553,5,0.8,0.7,0.47553
0.52371,5,0.85,0.7,0.52371
0.40451,5,0.85,0.65,0.40451
0.43157,5,0.9,0.65,0.43157
0.52373,5,0.85,0.7,0.52373
0.55876,5,0.9,0.7,0.55876
0.29403,5,0.9,0.6,0.29403
0.30007,5,0.95,0.6,0.30007
0.43197,5,0.9,0.65,0.43197
0.44084,5,0.95,0.65,0.44084
0.31036,5,0.95,0.6,0.31036
0.11358,5,1,0.6,0.11358
0.45596,5,0.95,0.65,0.45596
0.16687,5,1,0.65,0.16687
0.43197,5,0.9,0.65,0.43197
0.44084,5,0.95,0.65,0.44084
0.55927,5,0.9,0.7,0.55927
0.57076,5,0.95,0.7,0.57076
0.45596,5,0.95,0.65,0.45596
0.16687,5,1,0.65,0.16687
0.59034,5,0.95,0.7,0.59034
0.21604,5,1,0.7,0.21604
0.47553,5,0.8,0.7,0.47553
0.52371,5,0.85,0.7,0.52371
0.57206,5,0.8,0.75,0.57206
0.63003,5,0.85,0.75,0.63003
0.52373,5,0.85,0.7,0.52373
0.55876,5,0.9,0.7,0.55876
0.63004,5,0.85,0.75,0.63004
0.67219,5,0.9,0.75,0.67219
0.57206,5,0.8,0.75,0.57206
0.63003,5,0.85,0.75,0.63003
0.65451,5,0.8,0.8,0.65451
0.72083,5,0.85,0.8,0.72083
0.63004,5,0.85,0.75,0.63004
0.67219,5,0.9,0.75,0.67219
0.72085,5,0.85,0.8,0.72085
0.76907,5,0.9,0.8,0.76907
0.55927,5,0.9,0.7,0.55927
0.57076,5,0.95,0.7,0.57076
0.67281,5,0.9,0.75,0.67281
0.68662,5,0.95,0.75,0.68662
0.59034,5,0.95,0.7,0.59034
0.21604,5,1,0.7,0.21604
0.71018,5,0.95,0.75,0.71018
0.2599,5,1,0.75,0.2599
0.67281,5,0.9,0.75,0.67281
0.68662,5,0.95,0.75,0.68662
0.76978,5,0.9,0.8,0.76978
0.78558,5,0.95,0.8,0.78558
0.71018,5,0.95,0.75,0.71018
0.2599,5,1,0.75,0.2599
0.81253,5,0.95,0.8,0.81253
0.29736,5,1,0.8,0.29736
0.29736,5,-1,0.8,0.29736
0.81253,5,-0.95,0.8,0.81253
0.32749,5,-1,0.85,0.32749
0.89487,5,-0.95,0.85,0.89487
0.78558,5,-0.95,0.8,0.78558
0.76978,5,-0.9,0.8,0.76978
0.86519,5,-0.95,0.85,0.86519
0.84778,5,-0.9,0.85,0.84778
0.32749,5,-1,0.85,0.32749
0.89489,5,-0.95,0.85,0.89489
0.34952,5,-1,0.9,0.34952
0.95476,5,-0.95,0.9,0.95476
0.86521,5,-0.95,0.85,0.86521
0.8478,5,-0.9,0.85,0.8478
0.92308,5,-0.95,0.9,0.92308
0.90451,5,-0.9,0.9,0.90451
0.76907,5,-0.9,0.8,0.76907
0.72085,5,-0.85,0.8,0.72085
0.847,5,-0.9,0.85,0.84699
0.79389,5,-0.85,0.85,0.79389
0.72083,5,-0.85,0.8,0.72083
0.65451,5,-0.8,0.8,0.65451
0.79387,5,-0.85,0.85,0.79387
0.72083,5,-0.8,0.85,0.72083
0.84702,5,-0.9,0.85,0.84702
0.79391,5,-0.85,0.85,0.79391
0.90367,5,-0.9,0.9,0.90367
0.84702,5,-0.85,0.9,0.84702
0.79389,5,-0.85,0.85,0.79389
0.72085,5,-0.8,0.85,0.72085
0.847,5,-0.85,0.9,0.84699
0.76907,5,-0.8,0.9,0.76907
0.34933,5,-1,0.9,0.34933
0.95561,5,-0.95,0.9,0.95561
0.36556,5,-1,0.95,0.36556
0.9775,5,-0.95,0.95,0.9775
0.92394,5,-0.95,0.9,0.92394
0.90535,5,-0.9,0.9,0.90535
0.94377,5,-0.95,0.95,0.94377
0.92394,5,-0.9,0.95,0.92394
0.37393,5,-1,0.95,0.37393
1.013,5,-0.95,0.95,1.013
0.41516,5,-1,1,0.41516
0.37393,5,-0.95,1,0.37393
0.9775,5,-0.95,0.95,0.9775
0.95561,5,-0.9,0.95,0.95561
0.36556,5,-0.95,1,0.36556
0.34933,5,-0.9,1,0.34933
0.90451,5,-0.9,0.9,0.90451
0.8478,5,-0.85,0.9,0.8478
0.92308,5,-0.9,0.95,0.92308
0.86521,5,-0.85,0.95,0.86521
0.84778,5,-0.85,0.9,0.84778
0.76978,5,-0.8,0.9,0.76978
0.86519,5,-0.85,0.95,0.86519
0.78558,5,-0.8,0.95,0.78558
0.95476,5,-0.9,0.95,0.95476
0.89489,5,-0.85,0.95,0.89489
0.34952,5,-0.9,1,0.34952
0.32749,5,-0.85,1,0.32749
0.89487,5,-0.85,0.95,0.89487
0.81253,5,-0.8,0.95,0.81253
0.32749,5,-0.85,1,0.32749
0.29736,5,-0.8,1,0.29736
0.65451,5,-0.8,0.8,0.65451
0.57206,5,-0.75,0.8,0.57206
0.72083,5,-0.8,0.85,0.72083
0.63003,5,-0.75,0.85,0.63003
0.57206,5,-0.75,0.8,0.57206
0.47553,5,-0.7,0.8,0.47553
0.63003,5,-0.75,0.85,0.63003
0.52371,5,-0.7,0.85,0.52371
0.72085,5,-0.8,0.85,0.72085
0.63004,5,-0.75,0.85,0.63004
0.76907,5,-0.8,0.9,0.76907
0.67219,5,-0.75,0.9,0.67219
0.63004,5,-0.75,0.85,0.63004
0.52373,5,-0.7,0.85,0.52373
0.67219,5,-0.75,0.9,0.67219
0.55876,5,-0.7,0.9,0.55876
0.47553,5,-0.7,0.8,0.47553
0.36729,5,-0.65,0.8,0.36729
0.52371,5,-0.7,0.85,0.52371
0.4045,5,-0.65,0.85,0.4045
0.36729,5,-0.65,0.8,0.36729
0.25,5,-0.6,0.8,0.25
0.4045,5,-0.65,0.85,0.4045
0.27533,5,-0.6,0.85,0.27533
0.52373,5,-0.7,0.85,0.52373
0.40451,5,-0.65,0.85,0.40451
0.55876,5,-0.7,0.9,0.55876
0.43157,5,-0.65,0.9,0.43157
0.40451,5,-0.65,0.85,0.40451
0.27534,5,-0.6,0.85,0.27534
0.43157,5,-0.65,0.9,0.43157
0.29376,5,-0.6,0.9,0.29376
0.76977,5,-0.8,0.9,0.76977
0.67281,5,-0.75,0.9,0.67281
0.78558,5,-0.8,0.95,0.78558
0.68662,5,-0.75,0.95,0.68662
0.67281,5,-0.75,0.9,0.67281
0.55927,5,-0.7,0.9,0.55927
0.68662,5,-0.75,0.95,0.68662
0.57076,5,-0.7,0.95,0.57076
0.81253,5,-0.8,0.95,0.81253
0.71018,5,-0.75,0.95,0.71018
0.29736,5,-0.8,1,0.29736
0.2599,5,-0.75,1,0.2599
0.71018,5,-0.75,0.95,0.71018
0.59034,5,-0.7,0.95,0.59034
0.2599,5,-0.75,1,0.2599
0.21604,5,-0.7,1,0.21604
0.55927,5,-0.7,0.9,0.55927
0.43197,5,-0.65,0.9,0.43197
0.57076,5,-0.7,0.95,0.57076
0.44084,5,-0.65,0.95,0.44084
0.43197,5,-0.65,0.9,0.43197
0.29403,5,-0.6,0.9,0.29403
0.44084,5,-0.65,0.95,0.44084
0.30007,5,-0.6,0.95,0.30007
0.59034,5,-0.7,0.95,0.59034
0.45596,5,-0.65,0.95,0.45596
0.21604,5,-0.7,1,0.21604
0.16687,5,-0.65,1,0.16687
0.45596,5,-0.65,0.95,0.45596
0.31036,5,-0.6,0.95,0.31036
0.16687,5,-0.65,1,0.16687
0.11358,5,-0.6,1,0.11358
0.25,5,-0.6,0.8,0.25
0.12656,5,-0.55,0.8,0.12656
0.27533,5,-0.6,0.85,0.27533
0.13938,5,-0.55,0.85,0.13938
0.12656,5,-0.55,0.8,0.12656
1.3053e-07,5,-0.5,0.8,1.3053e-07
0.13938,5,-0.55,0.85,0.13938
1.0956e-07,5,-0.5,0.85,1.0956e-07
0.27534,5,-0.6,0.85,0.27534
0.13939,5,-0.55,0.85,0.13939
0.29376,5,-0.6,0.9,0.29376
0.14871,5,-0.55,0.9,0.14871
0.13939,5,-0.55,0.85,0.13939
1.1119e-07,5,-0.5,0.85,1.1119e-07
0.14871,5,-0.55,0.9,0.14871
8.1666e-08,5,-0.5,0.9,8.1666e-08
1.3116e-07,5,-0.5,0.8,1.3116e-07
-0.12656,5,-0.45,0.8,-0.12656
1.1097e-07,5,-0.5,0.85,1.1097e-07
-0.13938,5,-0.45,0.85,-0.13938
-0.12656,5,-0.45,0.8,-0.12656
-0.25,5,-0.4,0.8,-0.25
-0.13938,5,-0.45,0.85,-0.13938
-0.27533,5,-0.4,0.85,-0.27533
1.1145e-07,5,-0.5,0.85,1.1145e-07
-0.13939,5,-0.45,0.85,-0.13939
8.027e-08,5,-0.5,0.9,8.027e-08
-0.14871,5,-0.45,0.9,-0.14871
-0.13939,5,-0.45,0.85,-0.13939
-0.27534,5,-0.4,0.85,-0.27534
-0.14871,5,-0.45,0.9,-0.14871
-0.29376,5,-0.4,0.9,-0.29376
0.29403,5,-0.6,0.9,0.29403
0.14885,5,-0.55,0.9,0.14885
0.30007,5,-0.6,0.95,0.30007
0.1519,5,-0.55,0.95,0.1519
0.14885,5,-0.55,0.9,0.14885
8.1833e-08,5,-0.5,0.9,8.1833e-08
0.1519,5,-0.55,0.95,0.1519
3.5357e-08,5,-0.5,0.95,3.5357e-08
0.31036,5,-0.6,0.95,0.31036
0.15711,5,-0.55,0.95,0.15711
0.11358,5,-0.6,1,0.11358
0.057498,5,-0.55,1,0.057498
0.15711,5,-0.55,0.95,0.15711
3.3656e-08,5,-0.5,0.95,3.3656e-08
0.057498,5,-0.55,1,0.057498
3.6207e-10,5,-0.5,1,3.6207e-10
8.1518e-08,5,-0.5,0.9,8.1518e-08
-0.14885,5,-0.45,0.9,-0.14885
3.5945e-08,5,-0.5,0.95,3.5945e-08
-0.1519,5,-0.45,0.95,-0.1519
-0.14885,5,-0.45,0.9,-0.14885
-0.29403,5,-0.4,0.9,-0.29403
-0.1519,5,-0.45,0.95,-0.1519
-0.30007,5,-0.4,0.95,-0.30007
3.5785e-08,5,-0.5,0.95,3.5785e-08
-0.15711,5,-0.45,0.95,-0.15711
3.9413e-10,5,-0.5,1,3.9413e-10
-0.057498,5,-0.45,1,-0.057498
-0.15711,5,-0.45,0.95,-0.15711
-0.31036,5,-0.4,0.95,-0.31036
-0.057498,5,-0.45,1,-0.057498
-0.11358,5,-0.4,1,-0.11358
-0.25,5,-0.4,0.8,-0.25
-0.36729,5,-0.35,0.8,-0.36729
-0.27533,5,-0.4,0.85,-0.27533
-0.4045,5,-0.35,0.85,-0.4045
-0.36729,5,-0.35,0.8,-0.36729
-0.47553,5,-0.3,0.8,-0.47553
-0.4045,5,-0.35,0.85,-0.4045
-0.52371,5,-0.3,0.85,-0.52371
-0.27534,5,-0.4,0.85,-0.27534
-0.40451,5,-0.35,0.85,-0.40451
-0.29376,5,-0.4,0.9,-0.29376
-0.43157,5,-0.35,0.9,-0.43157
-0.40451,5,-0.35,0.85,-0.40451
-0.52373,5,-0.3,0.85,-0.52373
-0.43157,5,-0.35,0.9,-0.43157
-0.55876,5,-0.3,0.9,-0.55876
-0.47553,5,-0.3,0.8,-0.47553
-0.57206,5,-0.25,0.8,-0.57206
-0.52371,5,-0.3,0.85,-0.52371
-0.63003,5,-0.25,0.85,-0.63003
-0.57206,5,-0.25,0.8,-0.57206
-0.65451,5,-0.2,0.8,-0.65451
-0.63003,5,-0.25,0.85,-0.63003
-0.72083,5,-0.2,0.85,-0.72083
-0.52373,5,-0.3,0.85,-0.52373
-0.63004,5,-0.25,0.85,-0.63004
-0.55876,5,-0.3,0.9,-0.55876
-0.67219,5,-0.25,0.9,-0.67219
-0.63004,5,-0.25,0.85,-0.63004
-0.72085,5,-0.2,0.85,-0.72085
-0.67219,5,-0.25,0.9,-0.67219
-0.76907,5,-0.2,0.9,-0.76907
-0.29403,5,-0.4,0.9,-0.29403
-0.43197,5,-0.35,0.9,-0.43197
-0.30007,5,-0.4,0.95,-0.30007
-0.44084,5,-0.35,0.95,-0.44084
-0.43197,5,-0.35,0.9,-0.43197
-0.55927,5,-0.3,0.9,-0.55927
-0.44084,5,-0.35,0.95,-0.44084
-0.57076,5,-0.3,0.95,-0.57076
-0.31036,5,-0.4,0.95,-0.31036
-0.45596,5,-0.35,0.95,-0.45596
-0.11358,5,-0.4,1,-0.11358
-0.16687,5,-0.35,1,-0.16687
-0.45596,5,-0.35,0.95,-0.45596
-0.59034,5,-0.3,0.95,-0.59034
-0.16687,5,-0.35,1,-0.16687
-0.21604,5,-0.3,1,-0.21604
-0.55927,5,-0.3,0.9,-0.55927
-0.67281,5,-0.25,0.9,-0.67281
-0.57076,5,-0.3,0.95,-0.57076
-0.68662,5,-0.25,0.95,-0.68662
-0.67281,5,-0.25,0.9,-0.67281
-0.76978,5,-0.2,0.9,-0.76978
-0.68662,5,-0.25,0.95,-0.68662
-0.78558,5,-0.2,0.95,-0.78558
-0.59034,5,-0.3,0.95,-0.59034
-0.71018,5,-0.25,0.95,-0.71018
-0.21604,5,-0.3,1,-0.21604
-0.2599,5,-0.25,1,-0.2599
-0.71018,5,-0.25,0.95,-0.71018
-0.81253,5,-0.2,0.95,-0.81253
-0.2599,5,-0.25,1,-0.2599
-0.29736,5,-0.2,1,-0.29736
-0.65451,5,-0.2,0.8,-0.65451
-0.72084,5,-0.15,0.8,-0.72084
-0.72083,5,-0.2,0.85,-0.72083
-0.79388,5,-0.15,0.85,-0.79388
-0.72084,5,-0.15,0.8,-0.72084
-0.76942,5,-0.1,0.8,-0.76942
-0.79388,5,-0.15,0.85,-0.79388
-0.84739,5,-0.1,0.85,-0.84739
-0.72085,5,-0.2,0.85,-0.72085
-0.7939,5,-0.15,0.85,-0.7939
-0.76907,5,-0.2,0.9,-0.76907
-0.84701,5,-0.15,0.9,-0.84701
-0.7939,5,-0.15,0.85,-0.7939
-0.84741,5,-0.1,0.85,-0.84741
-0.84701,5,-0.15,0.9,-0.84701
-0.90409,5,-0.1,0.9,-0.90409
